# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.689999999999999858e+01 -3.232737999999999889e+00 2.144064000000000192e+00 1.121999999999999950e-03 -3.275839685252518674e+00 2.142723730527363646e+00 1.123221785547084397e-03
-4.679999999999999716e+01 -3.236345000000000027e+00 2.147571999999999814e+00 1.129000000000000012e-03 -3.277756948563649519e+00 2.146722167872443521e+00 1.130571354358441164e-03
-4.670000000000000284e+01 -3.240460000000000118e+00 2.151752999999999805e+00 1.136000000000000074e-03 -3.279704901599429512e+00 2.150701446755189039e+00 1.137968857683730730e-03
-4.660000000000000142e+01 -3.243803999999999910e+00 2.156873000000000040e+00 1.144999999999999967e-03 -3.281684837248775910e+00 2.154661450634256070e+00 1.145414754157940288e-03
-4.650000000000000000e+01 -3.245842000000000116e+00 2.161375000000000046e+00 1.152000000000000029e-03 -3.283698078838709122e+00 2.158602081571526998e+00 1.152909520637241791e-03
-4.639999999999999858e+01 -3.248101000000000127e+00 2.164817999999999909e+00 1.160000000000000007e-03 -3.285745980486725060e+00 2.162523261173305844e+00 1.160453653140640189e-03
-4.629999999999999716e+01 -3.250828999999999969e+00 2.168060000000000098e+00 1.167000000000000069e-03 -3.287829927443760347e+00 2.166424931560185119e+00 1.168047667831188536e-03
-4.620000000000000284e+01 -3.253559000000000090e+00 2.170894000000000101e+00 1.173999999999999913e-03 -3.289951336426991446e+00 2.170307056366148402e+00 1.175692102038176185e-03
-4.610000000000000142e+01 -3.257673000000000041e+00 2.173296999999999812e+00 1.180999999999999975e-03 -3.292111655941568849e+00 2.174169621767403360e+00 1.183387515321674376e-03
-4.600000000000000000e+01 -3.261848000000000081e+00 2.177700999999999887e+00 1.188999999999999953e-03 -3.294312366590431918e+00 2.178012637541489660e+00 1.191134490580919580e-03
-4.589999999999999858e+01 -3.263863000000000181e+00 2.181973000000000162e+00 1.196999999999999930e-03 -3.296554981371316195e+00 2.181836138157119187e+00 1.198933635207985069e-03
-4.579999999999999716e+01 -3.265699000000000130e+00 2.183826999999999963e+00 1.203999999999999992e-03 -3.298841045959962415e+00 2.185640183895333877e+00 1.206785582288329682e-03
-4.570000000000000284e+01 -3.268890999999999991e+00 2.184206000000000092e+00 1.209999999999999921e-03 -3.301172138978597737e+00 2.189424862002386618e+00 1.214690991849745822e-03
-4.560000000000000142e+01 -3.274865999999999833e+00 2.184865999999999975e+00 1.216000000000000067e-03 -3.303549872248642050e+00 2.193190287874910549e+00 1.222650552161371569e-03
-4.550000000000000000e+01 -3.281172000000000200e+00 2.187809000000000115e+00 1.224000000000000045e-03 -3.305975891026595725e+00 2.196936606277803516e+00 1.230664981084400806e-03
-4.539999999999999858e+01 -3.286172000000000093e+00 2.190881000000000078e+00 1.232000000000000022e-03 -3.308451874222034572e+00 2.200663992595337071e+00 1.238735027476229548e-03
-4.529999999999999716e+01 -3.291691999999999840e+00 2.193402999999999992e+00 1.240000000000000000e-03 -3.310979534596562246e+00 2.204372654115913210e+00 1.246861472649774287e-03
-4.520000000000000284e+01 -3.297299999999999898e+00 2.196441999999999783e+00 1.247999999999999977e-03 -3.313560618942560598e+00 2.208062831350952937e+00 1.255045131889788359e-03
-4.510000000000000142e+01 -3.302283000000000079e+00 2.199399999999999800e+00 1.255000000000000039e-03 -3.316196908240563790e+00 2.211734799388314965e+00 1.263286856028019919e-03
-4.500000000000000000e+01 -3.307141999999999804e+00 2.201188000000000144e+00 1.263000000000000017e-03 -3.318890217793946995e+00 2.215388869280692230e+00 1.271587533079116678e-03
-4.489999999999999858e+01 -3.313330000000000108e+00 2.202361999999999931e+00 1.270000000000000078e-03 -3.321642397339711117e+00 2.219025389469366338e+00 1.279948089939239586e-03
