# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-9.640000000000000568e+01 -1.191662999999999961e+01 2.152471999999999941e+00 3.013790000000000024e-04 -1.191888746058561388e+01 2.218861395520487889e+00 3.106786718244997818e-04
-9.629999999999999716e+01 -1.193411000000000044e+01 2.146688999999999847e+00 3.014080000000000253e-04 -1.192092112969739759e+01 2.219911279069694654e+00 3.115771236043824821e-04
-9.620000000000000284e+01 -1.196448999999999963e+01 2.145465999999999873e+00 3.021690000000000270e-04 -1.192317100459425738e+01 2.221020620095011555e+00 3.124889705760892054e-04
-9.609999999999999432e+01 -1.200254999999999939e+01 2.165423999999999793e+00 3.059779999999999900e-04 -1.192563599171153754e+01 2.222199870483516193e+00 3.134157744223150057e-04
-9.600000000000000000e+01 -1.202194000000000074e+01 2.205795999999999868e+00 3.125609999999999912e-04 -1.192831441527751224e+01 2.223459452229961997e+00 3.143591035101511375e-04
-9.590000000000000568e+01 -1.201915999999999940e+01 2.240007999999999999e+00 3.181370000000000205e-04 -1.193120401942843500e+01 2.224809717684597121e+00 3.153205273473861465e-04
-9.579999999999999716e+01 -1.201084999999999958e+01 2.261286000000000129e+00 3.218580000000000074e-04 -1.193430197359679035e+01 2.226260910071331534e+00 3.163016110155161299e-04
-9.570000000000000284e+01 -1.200427000000000000e+01 2.275269999999999904e+00 3.245680000000000136e-04 -1.193760488113292872e+01 2.227823124591477022e+00 3.173039096230152105e-04
-9.559999999999999432e+01 -1.199929999999999986e+01 2.286162000000000027e+00 3.268610000000000135e-04 -1.194110879108554713e+01 2.229506270421901526e+00 3.183289628221817836e-04
-9.550000000000000000e+01 -1.199620999999999960e+01 2.293702000000000130e+00 3.286979999999999893e-04 -1.194480921303302701e+01 2.231320033905889400e+00 3.193782894320667913e-04
-9.540000000000000568e+01 -1.199595000000000056e+01 2.300867999999999913e+00 3.305119999999999825e-04 -1.194870113482592089e+01 2.233273843220366484e+00 3.204533822086120935e-04
-9.529999999999999716e+01 -1.199666000000000032e+01 2.308387999999999884e+00 3.323919999999999848e-04 -1.195277904307106276e+01 2.235376834784783995e+00 3.215557028011924666e-04
-9.520000000000000284e+01 -1.199774000000000029e+01 2.315995000000000026e+00 3.342959999999999855e-04 -1.195703694616094204e+01 2.237637821655187320e+00 3.226866769323357949e-04
-9.509999999999999432e+01 -1.199887999999999977e+01 2.323291999999999913e+00 3.361640000000000158e-04 -1.196146839962798580e+01 2.240065264122251154e+00 3.238476898345010908e-04
-9.500000000000000000e+01 -1.200051999999999985e+01 2.329590000000000050e+00 3.378990000000000118e-04 -1.196606653358301742e+01 2.242667242704800667e+00 3.250400819745087426e-04
-9.489999000000000251e+01 -1.200426000000000037e+01 2.335608000000000128e+00 3.396180000000000271e-04 -1.197082456545503248e+01 2.245451721477119911e+00 3.262652692743934265e-04
-9.479999999999999716e+01 -1.200885000000000069e+01 2.343805999999999834e+00 3.416690000000000113e-04 -1.197573341343821518e+01 2.248425087429677838e+00 3.275241185791792891e-04
-9.470000000000000284e+01 -1.201224999999999987e+01 2.352522000000000002e+00 3.437949999999999839e-04 -1.198078656333800751e+01 2.251595009259172553e+00 3.288181862082911180e-04
-9.459999999999999432e+01 -1.201566000000000045e+01 2.360993000000000119e+00 3.458949999999999807e-04 -1.198597526691316340e+01 2.254967543496230409e+00 3.301484732425024747e-04
-9.450000000000000000e+01 -1.201923999999999992e+01 2.369695000000000107e+00 3.480399999999999813e-04 -1.199129099304729529e+01 2.258548560166930841e+00 3.315160439198037361e-04
-9.439999000000000251e+01 -1.202283000000000079e+01 2.378750000000000142e+00 3.502460000000000209e-04 -1.199672552751112775e+01 2.262343835047870844e+00 3.329220418604602835e-04
-9.429999999999999716e+01 -1.202627999999999986e+01 2.388260999999999967e+00 3.525280000000000102e-04 -1.200226826225911836e+01 2.266357090471057045e+00 3.343669756738491166e-04
-9.420000000000000284e+01 -1.202921000000000085e+01 2.398191999999999879e+00 3.548779999999999860e-04 -1.200791171983092021e+01 2.270593894203830843e+00 3.358521429296782747e-04
-9.409999999999999432e+01 -1.203134999999999977e+01 2.408062999999999843e+00 3.572229999999999915e-04 -1.201364609708480202e+01 2.275057754068698923e+00 3.373782038774028017e-04
-9.400000000000000000e+01 -1.203303000000000011e+01 2.417457999999999885e+00 3.595040000000000193e-04 -1.201946204354374181e+01 2.279752070456703361e+00 3.389458935150887423e-04
-9.389999000000000251e+01 -1.203456000000000081e+01 2.426016000000000172e+00 3.616690000000000096e-04 -1.202535073692539491e+01 2.284680253778303083e+00 3.405560419630189396e-04
-9.379999999999999716e+01 -1.203683999999999976e+01 2.434253000000000000e+00 3.638029999999999996e-04 -1.203130095403442823e+01 2.289843207507883172e+00 3.422087589102860007e-04
-9.370000000000000284e+01 -1.203927999999999976e+01 2.442813999999999819e+00 3.659949999999999814e-04 -1.203730502199320540e+01 2.295244381270836076e+00 3.439050654000209918e-04
-9.359999999999999432e+01 -1.204167999999999950e+01 2.451436999999999866e+00 3.682070000000000069e-04 -1.204335292603279406e+01 2.300884735539518555e+00 3.456452632408852548e-04
-9.350000000000000000e+01 -1.204396000000000022e+01 2.460001000000000104e+00 3.704189999999999783e-04 -1.204943529732696206e+01 2.306765276019438371e+00 3.474297517150826608e-04
-9.339999000000000251e+01 -1.204627999999999943e+01 2.468271999999999800e+00 3.725959999999999949e-04 -1.205554345829031959e+01 2.312887186754982061e+00 3.492590508966598095e-04
-9.329999999999999716e+01 -1.204902000000000051e+01 2.476354000000000166e+00 3.747590000000000079e-04 -1.206166638802592495e+01 2.319248724189855171e+00 3.511328774266560021e-04
-9.320000000000000284e+01 -1.205193000000000048e+01 2.484572000000000003e+00 3.769539999999999827e-04 -1.206779686159064191e+01 2.325851475140724212e+00 3.530519977881846545e-04
-9.309999999999999432e+01 -1.205603999999999942e+01 2.492769000000000013e+00 3.791670000000000240e-04 -1.207392535329426231e+01 2.332694132366499584e+00 3.550163787188036495e-04
-9.300000000000000000e+01 -1.205959000000000003e+01 2.503045000000000186e+00 3.817010000000000238e-04 -1.208004311373982098e+01 2.339775633666808741e+00 3.570261150717857928e-04
-9.289999000000000251e+01 -1.206165999999999983e+01 2.512627000000000166e+00 3.841259999999999879e-04 -1.208614218335464763e+01 2.347095300358165826e+00 3.590814546819395326e-04
-9.279999999999999716e+01 -1.206410999999999945e+01 2.521237999999999868e+00 3.864180000000000262e-04 -1.209221236416620471e+01 2.354649138213981363e+00 3.611817617963002732e-04
-9.270000000000000284e+01 -1.206732000000000049e+01 2.529974999999999863e+00 3.887469999999999966e-04 -1.209824731874475923e+01 2.362437294401859234e+00 3.633275973403272529e-04
-9.259999999999999432e+01 -1.207076999999999956e+01 2.539203000000000099e+00 3.911639999999999974e-04 -1.210423849534437046e+01 2.370456640458233455e+00 3.655186435847782500e-04
-9.250000000000000000e+01 -1.207417000000000051e+01 2.548872999999999944e+00 3.936599999999999952e-04 -1.211017818030127380e+01 2.378704510947990514e+00 3.677547456032147786e-04
-9.239999000000000251e+01 -1.207728000000000002e+01 2.558816000000000201e+00 3.962069999999999828e-04 -1.211605948202787175e+01 2.387178838314437890e+00 3.700359363840690285e-04
-9.229999999999999716e+01 -1.208014000000000010e+01 2.568510999999999989e+00 3.987239999999999860e-04 -1.212187341271751784e+01 2.395873880081421881e+00 3.723612877392090681e-04
-9.220000000000000284e+01 -1.208392000000000088e+01 2.578078999999999787e+00 4.012430000000000207e-04 -1.212761474171571230e+01 2.404788823592471925e+00 3.747312161717382254e-04
-9.209999999999999432e+01 -1.208771999999999913e+01 2.589034999999999975e+00 4.039900000000000132e-04 -1.213327614985143832e+01 2.413919219834019803e+00 3.771451820807319023e-04
-9.199998999999999683e+01 -1.209084000000000003e+01 2.600356999999999807e+00 4.067990000000000061e-04 -1.213885170858288731e+01 2.423262239262323980e+00 3.796030918333789589e-04
-9.190000000000000568e+01 -1.209360999999999997e+01 2.611921000000000159e+00 4.096559999999999958e-04 -1.214433353078472599e+01 2.432811107908034565e+00 3.821038301544427574e-04
-9.179999999999999716e+01 -1.209587999999999930e+01 2.623898000000000064e+00 4.125859999999999966e-04 -1.214971729980800497e+01 2.442564571270299911e+00 3.846477418626974179e-04
-9.170000000000000284e+01 -1.209704999999999941e+01 2.635988000000000220e+00 4.155359999999999870e-04 -1.215499673807105907e+01 2.452517464234940991e+00 3.872341547459827102e-04
-9.159999999999999432e+01 -1.209726000000000035e+01 2.646898999999999891e+00 4.183039999999999849e-04 -1.216016636923870209e+01 2.462665450154250646e+00 3.898626214329734278e-04
-9.149998999999999683e+01 -1.209814000000000078e+01 2.656178000000000150e+00 4.208330000000000144e-04 -1.216522146124886739e+01 2.473005134388979620e+00 3.925329426030144293e-04
-9.139999000000000251e+01 -1.210158000000000023e+01 2.665035000000000043e+00 4.233339999999999824e-04 -1.217015601159855898e+01 2.483529923820705587e+00 3.952440967748023634e-04
-9.129999999999999716e+01 -1.210665000000000013e+01 2.677201999999999860e+00 4.263909999999999771e-04 -1.217496530126079612e+01 2.494235164430944618e+00 3.979955670965884930e-04
-9.120000000000000284e+01 -1.210964000000000063e+01 2.691984000000000155e+00 4.298559999999999989e-04 -1.217964576664625298e+01 2.505118337537354023e+00 4.007873839557939675e-04
-9.109999999999999432e+01 -1.210988000000000042e+01 2.707447999999999855e+00 4.334159999999999987e-04 -1.218419261825869704e+01 2.516173671237850851e+00 4.036187404363328628e-04
-9.099998999999999683e+01 -1.210737999999999914e+01 2.721677000000000124e+00 4.367640000000000216e-04 -1.218860220499769120e+01 2.527397546464668299e+00 4.064893795181778475e-04
-9.090000000000000568e+01 -1.210399999999999920e+01 2.733303999999999956e+00 4.397010000000000241e-04 -1.219286935049525056e+01 2.538781792716080954e+00 4.093978775119773449e-04
-9.079999999999999716e+01 -1.210148000000000046e+01 2.743148000000000142e+00 4.423729999999999741e-04 -1.219699168495063013e+01 2.550325001875903830e+00 4.123445350289945592e-04
-9.070000000000000284e+01 -1.210007000000000055e+01 2.752343999999999902e+00 4.449650000000000198e-04 -1.220096529878036939e+01 2.562021231471459437e+00 4.153284885096222585e-04
-9.059999999999999432e+01 -1.209961999999999982e+01 2.761486999999999803e+00 4.475719999999999764e-04 -1.220478690460365101e+01 2.573865664427863464e+00 4.183491561364468050e-04
-9.049998999999999683e+01 -1.209979000000000049e+01 2.771176000000000084e+00 4.502849999999999756e-04 -1.220845375454051407e+01 2.585854690914062726e+00 4.214062573055495716e-04
-9.040000000000000568e+01 -1.209984000000000037e+01 2.781360999999999972e+00 4.530900000000000140e-04 -1.221196183861428430e+01 2.597979885173145487e+00 4.244982761608137676e-04
-9.029999999999999716e+01 -1.209970000000000034e+01 2.791618999999999851e+00 4.559170000000000193e-04 -1.221530946506987902e+01 2.610240068507482913e+00 4.276255370162103625e-04
-9.020000000000000284e+01 -1.209955000000000069e+01 2.801849999999999952e+00 4.587530000000000037e-04 -1.221849366488371302e+01 2.622629255737775722e+00 4.307871303555791081e-04
-9.009999999999999432e+01 -1.209937000000000040e+01 2.812104000000000159e+00 4.616059999999999846e-04 -1.222151197827449032e+01 2.635142687881169010e+00 4.339824507274662210e-04
-9.000000000000000000e+01 -1.209936000000000078e+01 2.822474999999999845e+00 4.644919999999999973e-04 -1.222436208858993112e+01 2.647775629454414137e+00 4.372108897505617444e-04
-8.990000000000000568e+01 -1.209924999999999962e+01 2.832942000000000071e+00 4.674060000000000172e-04 -1.222704181515538302e+01 2.660523370978606472e+00 4.404718364965795824e-04
-8.979999999999999716e+01 -1.209955000000000069e+01 2.843748000000000165e+00 4.703950000000000253e-04 -1.222954910631991687e+01 2.673381230927780461e+00 4.437646777886224028e-04
-8.970000000000000284e+01 -1.209920999999999935e+01 2.855553000000000008e+00 4.735550000000000154e-04 -1.223188203272490959e+01 2.686344557155448065e+00 4.470887984192902084e-04
-8.959999999999999432e+01 -1.209815000000000040e+01 2.867004000000000108e+00 4.766619999999999841e-04 -1.223403878081751017e+01 2.699408727832782517e+00 4.504435812928196756e-04
-8.950000000000000000e+01 -1.209711000000000070e+01 2.878547000000000189e+00 4.797979999999999758e-04 -1.223601764662775970e+01 2.712569151931620404e+00 4.538284074955450985e-04
-8.940000000000000568e+01 -1.209599000000000046e+01 2.890950999999999826e+00 4.830920000000000158e-04 -1.223781702982606312e+01 2.725821269284868453e+00 4.572426562989821306e-04
-8.929999999999999716e+01 -1.209332000000000029e+01 2.905632999999999910e+00 4.867620000000000128e-04 -1.223943542807470664e+01 2.739160550255971494e+00 4.606857050997648821e-04
-8.920000000000000284e+01 -1.208270000000000088e+01 2.920012999999999970e+00 4.902969999999999984e-04 -1.224087143168506664e+01 2.752582495048312428e+00 4.641569293006338605e-04
-8.909999999999999432e+01 -1.207235000000000014e+01 2.921199000000000101e+00 4.916360000000000478e-04 -1.224212371859008286e+01 2.766082632684378151e+00 4.676557021366018244e-04
-8.900000000000000000e+01 -1.207183000000000028e+01 2.922830999999999957e+00 4.931809999999999796e-04 -1.224319104963976024e+01 2.779656519683469273e+00 4.711813944503196166e-04
-8.890000000000000568e+01 -1.207305000000000028e+01 2.927985000000000060e+00 4.953489999999999630e-04 -1.224407226422556505e+01 2.793299738465716775e+00 4.747333744206033777e-04
-8.879999999999999716e+01 -1.207440000000000069e+01 2.934972000000000136e+00 4.978380000000000132e-04 -1.224476627623853453e+01 2.807007895509047390e+00 4.783110072479701633e-04
-8.870000000000000284e+01 -1.207530000000000037e+01 2.943125000000000213e+00 5.005310000000000228e-04 -1.224527207036419085e+01 2.820776619284629305e+00 4.819136548009278812e-04
-8.859999999999999432e+01 -1.207525000000000048e+01 2.951919999999999877e+00 5.033319999999999982e-04 -1.224558869871661315e+01 2.834601557995350962e+00 4.855406752266929892e-04
-8.850000000000000000e+01 -1.207338999999999984e+01 2.959515999999999813e+00 5.059189999999999651e-04 -1.224571527781273339e+01 2.848478377140660101e+00 4.891914225298637847e-04
-8.839999000000000251e+01 -1.207410999999999923e+01 2.964158999999999988e+00 5.080459999999999534e-04 -1.224565096988769497e+01 2.862404151602871316e+00 4.928656146370172719e-04
-8.829999999999999716e+01 -1.207755000000000045e+01 2.971185000000000187e+00 5.106279999999999500e-04 -1.224539506054814630e+01 2.876370389568423391e+00 4.965614903492472816e-04
-8.820000000000000284e+01 -1.208079999999999998e+01 2.980428999999999995e+00 5.136000000000000157e-04 -1.224494679677088271e+01 2.890376976428224776e+00 5.002794939899300828e-04
-8.809999999999999432e+01 -1.208195000000000086e+01 2.991032999999999831e+00 5.167919999999999675e-04 -1.224430554523146597e+01 2.904418225137564757e+00 5.040185897442909027e-04
-8.800000000000000000e+01 -1.208267999999999986e+01 2.998905000000000154e+00 5.195220000000000176e-04 -1.224347071097502138e+01 2.918489846593625980e+00 5.077781037005461590e-04
-8.789999000000000251e+01 -1.208530000000000015e+01 3.007798999999999889e+00 5.224669999999999835e-04 -1.224244163979889422e+01 2.932588962857117121e+00 5.115577336809047073e-04
-8.779999999999999716e+01 -1.208754000000000062e+01 3.017233000000000054e+00 5.255150000000000533e-04 -1.224121818068595324e+01 2.946707049420605795e+00 5.153556542425993337e-04
-8.770000000000000284e+01 -1.209023999999999965e+01 3.026539000000000090e+00 5.285609999999999831e-04 -1.223979955927045893e+01 2.960844041436117013e+00 5.191723050100348433e-04
-8.759999999999999432e+01 -1.209379000000000026e+01 3.036267000000000049e+00 5.317079999999999853e-04 -1.223818550402579852e+01 2.974994221304835484e+00 5.230066012201098433e-04
-8.750000000000000000e+01 -1.209843000000000046e+01 3.046904000000000057e+00 5.350440000000000361e-04 -1.223637568347922056e+01 2.989153270258436024e+00 5.268578276045782259e-04
-8.739999000000000251e+01 -1.210416000000000025e+01 3.059334000000000220e+00 5.387270000000000210e-04 -1.223436960906854587e+01 3.003318270819914204e+00 5.307256464689070639e-04
-8.729999999999999716e+01 -1.211034000000000077e+01 3.076213000000000086e+00 5.432180000000000428e-04 -1.223216768808181598e+01 3.017480621600010071e+00 5.346081594915873649e-04
-8.720000000000000284e+01 -1.211070999999999920e+01 3.095669000000000004e+00 5.481019999999999642e-04 -1.222976912094978097e+01 3.031640198758317695e+00 5.385057824672530953e-04
-8.709999999999999432e+01 -1.210845999999999911e+01 3.112816000000000027e+00 5.525620000000000401e-04 -1.222717400679990973e+01 3.045791188734705557e+00 5.424173694807723741e-04
-8.700000000000000000e+01 -1.210511999999999944e+01 3.128931999999999825e+00 5.568450000000000396e-04 -1.222438229335730320e+01 3.059929167675462747e+00 5.463421500312399355e-04
-8.689999000000000251e+01 -1.210070999999999941e+01 3.142999999999999794e+00 5.607680000000000086e-04 -1.222139368087744238e+01 3.074051093352528241e+00 5.502797353127479541e-04
-8.679999999999999716e+01 -1.209781000000000084e+01 3.156483000000000150e+00 5.646279999999999615e-04 -1.221820916793852341e+01 3.088148247470423602e+00 5.542281461655803243e-04
-8.670000000000000284e+01 -1.209455999999999953e+01 3.170720999999999901e+00 5.686349999999999521e-04 -1.221482796764833623e+01 3.102220343543131698e+00 5.581877557502798763e-04
-8.659999999999999432e+01 -1.209046999999999983e+01 3.185315999999999814e+00 5.727110000000000534e-04 -1.221125059732790241e+01 3.116261414344577041e+00 5.621573459843562685e-04
-8.650000000000000000e+01 -1.208469000000000015e+01 3.199972999999999956e+00 5.767920000000000165e-04 -1.220747733860297224e+01 3.130266864960502993e+00 5.661360787087481392e-04
-8.639999000000000251e+01 -1.207709999999999972e+01 3.212835999999999803e+00 5.805400000000000491e-04 -1.220350814309651710e+01 3.144233454201797784e+00 5.701235000974398757e-04
-8.629999999999999716e+01 -1.206967000000000034e+01 3.223704000000000125e+00 5.839480000000000408e-04 -1.219934466960228825e+01 3.158152321141943997e+00 5.741175448911086526e-04
-8.620000000000000284e+01 -1.206174999999999997e+01 3.232921000000000156e+00 5.870639999999999886e-04 -1.219498622190300097e+01 3.172022927135992543e+00 5.781185269921983302e-04
-8.609999999999999432e+01 -1.205621999999999971e+01 3.239567999999999781e+00 5.897660000000000315e-04 -1.219043381971370010e+01 3.185839111056964157e+00 5.821251483475573972e-04
-8.600000000000000000e+01 -1.205256999999999934e+01 3.247145000000000170e+00 5.926780000000000199e-04 -1.218568817025991891e+01 3.199596060049773261e+00 5.861364942007291816e-04
-8.589999000000000251e+01 -1.204953000000000074e+01 3.254572000000000020e+00 5.955860000000000537e-04 -1.218074957657346324e+01 3.213290280369796914e+00 5.901520355437883279e-04
-8.579999999999999716e+01 -1.204765000000000086e+01 3.262566000000000077e+00 5.986299999999999521e-04 -1.217562045982023200e+01 3.226912767361621359e+00 5.941696206830720736e-04
-8.570000000000000284e+01 -1.204696000000000033e+01 3.270882999999999985e+00 6.017670000000000137e-04 -1.217030033084160401e+01 3.240462664508537483e+00 5.981894919528394153e-04
-8.559999999999999432e+01 -1.204701999999999984e+01 3.281413999999999831e+00 6.053369999999999541e-04 -1.216479082999079431e+01 3.253933604471939578e+00 6.022102690530162445e-04
-8.549998999999999683e+01 -1.204595999999999911e+01 3.293334999999999901e+00 6.091620000000000064e-04 -1.215909263704276100e+01 3.267321873567623491e+00 6.062313595757172274e-04
-8.540000000000000568e+01 -1.204396999999999984e+01 3.305673000000000084e+00 6.130660000000000016e-04 -1.215320887648091031e+01 3.280618375176893142e+00 6.102505473924633951e-04
-8.529999999999999716e+01 -1.204124000000000017e+01 3.318309999999999871e+00 6.170319999999999971e-04 -1.214713933275169033e+01 3.293821974326618829e+00 6.142680132616435817e-04
-8.520000000000000284e+01 -1.203764999999999930e+01 3.331188000000000038e+00 6.210470000000000053e-04 -1.214088624817580353e+01 3.306926156227531610e+00 6.182823149090207896e-04
-8.509999999999999432e+01 -1.203303000000000011e+01 3.344037999999999844e+00 6.250579999999999505e-04 -1.213445143420236860e+01 3.319925700112999145e+00 6.222923976676931384e-04
-8.499998999999999683e+01 -1.202738000000000085e+01 3.356415999999999844e+00 6.289820000000000437e-04 -1.212783618719216605e+01 3.332816630906308752e+00 6.262975932143106245e-04
-8.489999000000000251e+01 -1.202092000000000027e+01 3.367971999999999966e+00 6.327560000000000519e-04 -1.212104395946322022e+01 3.345591077462203078e+00 6.302960188572908620e-04
-8.479999999999999716e+01 -1.201393999999999984e+01 3.378382999999999914e+00 6.363230000000000535e-04 -1.211407710298080609e+01 3.358243751683038347e+00 6.342865827009046362e-04
-8.470000000000000284e+01 -1.200713000000000008e+01 3.387477000000000071e+00 6.396620000000000431e-04 -1.210693670027199076e+01 3.370771834954454871e+00 6.382689776634306762e-04
-8.459999999999999432e+01 -1.200093000000000032e+01 3.395671999999999802e+00 6.428570000000000421e-04 -1.209962610033429087e+01 3.383168684390290615e+00 6.422416885552192358e-04
-8.450000000000000000e+01 -1.199549999999999983e+01 3.403195000000000192e+00 6.459530000000000003e-04 -1.209214815643673901e+01 3.395428912556775369e+00 6.462035905325121381e-04
-8.440000000000000568e+01 -1.199116000000000071e+01 3.410388999999999893e+00 6.490200000000000439e-04 -1.208450592173900873e+01 3.407547122076425072e+00 6.501535509446452598e-04
-8.429999999999999716e+01 -1.198808000000000007e+01 3.417889999999999873e+00 6.521819999999999571e-04 -1.207670265687342237e+01 3.419517912405938276e+00 6.540904308164937741e-04
-8.420000000000000284e+01 -1.198601000000000028e+01 3.426823999999999870e+00 6.556500000000000262e-04 -1.206874183748146301e+01 3.431335887306990795e+00 6.580130864849893530e-04
