# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-9.480000200000000632e+01 2.792558999999999791e+00 1.423683999999999950e+00 1.494470000000000076e-04 2.134599501737747929e+00 1.379199886799777452e+00 1.467511943728232616e-04
-9.470000199999999779e+01 2.786416000000000004e+00 1.417070000000000052e+00 1.490770000000000094e-04 2.135435086905063784e+00 1.380019349180697574e+00 1.471391851908522520e-04
-9.460000200000000348e+01 2.780143999999999949e+00 1.409375000000000044e+00 1.485919999999999895e-04 2.136268545647360462e+00 1.380833709130438791e+00 1.475279204154789124e-04
-9.450000199999999495e+01 2.772285999999999806e+00 1.404471999999999943e+00 1.484040000000000109e-04 2.137099812352537320e+00 1.381642938745850202e+00 1.479173994281960986e-04
-9.440000200000000063e+01 2.767398000000000025e+00 1.401415999999999995e+00 1.484009999999999908e-04 2.137928820610948577e+00 1.382447010387462427e+00 1.483076216280184573e-04
-9.430000200000000632e+01 2.765943000000000040e+00 1.396352999999999955e+00 1.481739999999999945e-04 2.138755503209953446e+00 1.383245896688988452e+00 1.486985864327311838e-04
-9.420000199999999779e+01 2.761985000000000134e+00 1.385591000000000017e+00 1.473479999999999994e-04 2.139579792128451174e+00 1.384039570567016320e+00 1.490902932801736627e-04
-9.410000200000000348e+01 2.755106000000000055e+00 1.377777999999999947e+00 1.468410000000000125e-04 2.140401618531428518e+00 1.384828005230835046e+00 1.494827416295537652e-04
-9.400000199999999495e+01 2.749204999999999899e+00 1.366465000000000041e+00 1.459540000000000056e-04 2.141220912764588036e+00 1.385611174192441730e+00 1.498759309627960268e-04
-9.390000200000000063e+01 2.732864000000000182e+00 1.355558999999999958e+00 1.451389999999999939e-04 2.142037604349005697e+00 1.386389051276685436e+00 1.502698607859218104e-04
-9.380000200000000632e+01 2.717865999999999893e+00 1.354697000000000040e+00 1.453919999999999930e-04 2.142851621975832010e+00 1.387161610631619801e+00 1.506645306304675233e-04
-9.370000199999999779e+01 2.706958000000000197e+00 1.355002000000000040e+00 1.457599999999999868e-04 2.143662893501034006e+00 1.387928826738963117e+00 1.510599400549321632e-04
-9.360000200000000348e+01 2.697677999999999798e+00 1.355266000000000082e+00 1.461190000000000015e-04 2.144471345940197615e+00 1.388690674424777782e+00 1.514560886462646262e-04
-9.350000199999999495e+01 2.689436999999999856e+00 1.355602999999999891e+00 1.464840000000000022e-04 2.145276905463376238e+00 1.389447128870290982e+00 1.518529760213856020e-04
-9.340000200000000063e+01 2.682024000000000186e+00 1.355955999999999939e+00 1.468499999999999916e-04 2.146079497389999702e+00 1.390198165622897442e+00 1.522506018287456532e-04
-9.330000200000000632e+01 2.675872000000000028e+00 1.356200999999999990e+00 1.472020000000000045e-04 2.146879046183836515e+00 1.390943760607322055e+00 1.526489657499206733e-04
-9.320000199999999779e+01 2.671015000000000139e+00 1.354951000000000016e+00 1.473880000000000058e-04 2.147675475448009408e+00 1.391683890136965474e+00 1.530480675012451557e-04
-9.310000200000000348e+01 2.665505000000000013e+00 1.350584999999999924e+00 1.472370000000000135e-04 2.148468707920100584e+00 1.392418530925430886e+00 1.534479068354849284e-04
-9.300000199999999495e+01 2.655314000000000174e+00 1.345223999999999975e+00 1.469909999999999891e-04 2.149258665467282725e+00 1.393147660098200902e+00 1.538484835435465880e-04
-9.290000200000000063e+01 2.642739000000000171e+00 1.344076000000000048e+00 1.472119999999999993e-04 2.150045269081553023e+00 1.393871255204517823e+00 1.542497974562286489e-04
-9.280000200000000632e+01 2.631152999999999853e+00 1.345677000000000012e+00 1.477320000000000011e-04 2.150828438875025839e+00 1.394589294229440668e+00 1.546518484460135401e-04
