# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.749999599999999589e+01 -3.912173000000000123e+00 5.695839999999999792e-01 2.997459999999999860e-04 -3.913510672806319590e+00 5.136570056210113533e-01 2.703393118727689579e-04
-4.739999600000000157e+01 -3.912319000000000102e+00 5.704989999999999783e-01 3.016110000000000232e-04 -3.914017828519583908e+00 5.127952565053833789e-01 2.711347141652933326e-04
-4.729999600000000015e+01 -3.912584999999999980e+00 5.714339999999999975e-01 3.035029999999999976e-04 -3.914513428383036064e+00 5.119412451270066722e-01 2.719385580319321296e-04
-4.719999599999999873e+01 -3.912809000000000204e+00 5.724719999999999809e-01 3.054639999999999743e-04 -3.914997291383821132e+00 5.110952793038709974e-01 2.727510971317318074e-04
-4.709999599999999731e+01 -3.912929999999999797e+00 5.735179999999999723e-01 3.074420000000000017e-04 -3.915469237671012070e+00 5.102576770266387118e-01 2.735725947470749693e-04
-4.699999599999999589e+01 -3.912973000000000035e+00 5.745240000000000347e-01 3.094129999999999732e-04 -3.915929088847120099e+00 5.094287667049041124e-01 2.744033241155665746e-04
-4.689999600000000157e+01 -3.912958000000000158e+00 5.754850000000000243e-01 3.113729999999999883e-04 -3.916376668277696371e+00 5.086088874124690129e-01 2.752435687692831841e-04
-4.679999600000000015e+01 -3.912850000000000161e+00 5.763759999999999994e-01 3.133090000000000050e-04 -3.916811801419726180e+00 5.077983891309170161e-01 2.760936228811666630e-04
-4.669999599999999873e+01 -3.912744000000000000e+00 5.770979999999999999e-01 3.151680000000000020e-04 -3.917234316169541319e+00 5.069976329907057710e-01 2.769537916183004004e-04
-4.659999599999999731e+01 -3.912714999999999943e+00 5.777480000000000393e-01 3.170019999999999847e-04 -3.917644043230984696e+00 5.062069915089291161e-01 2.778243915017587209e-04
-4.649999599999999589e+01 -3.912773000000000057e+00 5.783880000000000132e-01 3.188460000000000166e-04 -3.918040816504518631e+00 5.054268488228221834e-01 2.787057507726593960e-04
