# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.780000199999999921e+01 1.755471000000000004e+00 2.325599999999999890e-01 9.469830000000000099e-05 1.754151982947931065e+00 2.339673972078537556e-01 9.527644199942208938e-05
-4.770000199999999779e+01 1.754034000000000093e+00 2.321469999999999922e-01 9.491849999999999593e-05 1.752885076851566248e+00 2.334253534955491594e-01 9.544540989055044799e-05
-4.760000200000000348e+01 1.752545000000000019e+00 2.317289999999999905e-01 9.513730000000000136e-05 1.751613841184373355e+00 2.328843295643888145e-01 9.561539918517708591e-05
-4.750000200000000206e+01 1.751117000000000035e+00 2.313580000000000081e-01 9.537680000000000474e-05 1.750338244872841287e+00 2.323443203422472236e-01 9.578641622757921175e-05
-4.740000200000000063e+01 1.749765999999999933e+00 2.309990000000000099e-01 9.562189999999999330e-05 1.749058256508586151e+00 2.318053205900725833e-01 9.595846734710687415e-05
-4.730000199999999921e+01 1.748499999999999943e+00 2.304100000000000037e-01 9.577229999999999782e-05 1.747773844343369243e+00 2.312673248981798602e-01 9.613155885581441368e-05
-4.720000199999999779e+01 1.746947000000000028e+00 2.297450000000000048e-01 9.589279999999999777e-05 1.746484976284013335e+00 2.307303276824694271e-01 9.630569704600421639e-05
-4.710000200000000348e+01 1.745268000000000042e+00 2.292639999999999956e-01 9.609050000000000436e-05 1.745191619887223711e+00 2.301943231805659851e-01 9.648088818767817465e-05
-4.700000200000000206e+01 1.743635999999999964e+00 2.289219999999999866e-01 9.634769999999999912e-05 1.743893742354296839e+00 2.296593054478694995e-01 9.665713852589155619e-05
-4.690000200000000063e+01 1.742064000000000057e+00 2.286070000000000046e-01 9.661769999999999484e-05 1.742591310525727355e+00 2.291252683535324186e-01 9.683445427801239851e-05
-4.680000199999999921e+01 1.740518000000000010e+00 2.283540000000000014e-01 9.691460000000000211e-05 1.741284290875701801e+00 2.285922055763385252e-01 9.701284163087406875e-05
