# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-9.089999600000000157e+01 9.903309999999999613e-01 1.998969999999999914e-01 2.367359999999999980e-05 1.235633750076069237e+00 1.446662674174258534e+00 1.703746604212174340e-04
-9.080000600000001043e+01 9.813420000000000476e-01 2.014450000000000129e-01 2.391360000000000089e-05 1.240333801302076822e+00 1.439081314409949908e+00 1.698332620066356647e-04
-9.069999599999999873e+01 9.763129999999999864e-01 2.035939999999999972e-01 2.422420000000000093e-05 1.244959001316939595e+00 1.431456207137552283e+00 1.692844257002823851e-04
-9.059999600000000441e+01 9.729050000000000198e-01 2.058270000000000099e-01 2.454520000000000006e-05 1.249507394243746017e+00 1.423790701477164022e+00 1.687283977427707815e-04
-9.049999600000001010e+01 9.707869999999999555e-01 2.078849999999999865e-01 2.484599999999999895e-05 1.253978909150288867e+00 1.416085114539673784e+00 1.681652080494110732e-04
-9.039999600000000157e+01 9.695850000000000302e-01 2.091169999999999973e-01 2.504859999999999934e-05 1.258373028875717337e+00 1.408340532668505674e+00 1.675949427387631886e-04
-9.030000600000001043e+01 9.672600000000000087e-01 2.094660000000000133e-01 2.514680000000000122e-05 1.262688828766080018e+00 1.400558830738121152e+00 1.670177476536369350e-04
-9.019999599999999873e+01 9.649919999999999609e-01 2.121139999999999970e-01 2.552169999999999995e-05 1.266927115399345993e+00 1.392738771151373678e+00 1.664335379640645549e-04
-9.009999600000000441e+01 9.648240000000000149e-01 2.146309999999999885e-01 2.588139999999999923e-05 1.271086149609899074e+00 1.384883804428352461e+00 1.658425788450773955e-04
-8.999999600000001010e+01 9.653669999999999751e-01 2.160870000000000013e-01 2.611410000000000125e-05 1.275165923749574048e+00 1.376994267665381022e+00 1.652449047195630929e-04
-8.989999600000000157e+01 9.658529999999999616e-01 2.167350000000000110e-01 2.624970000000000043e-05 1.279166023248021533e+00 1.369071284586353299e+00 1.646406095760007831e-04
