# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.670000000000000284e+01 -2.847730000000000317e+00 4.242400000000000337e-02 2.206109418851053480e-05 -2.847365051430530869e+00 4.617481922585974646e-02 2.401117068448764929e-05
-4.660000000000000142e+01 -2.848879000000000161e+00 4.285300000000000220e-02 2.238733737391680886e-05 -2.848430417346414778e+00 4.642490543861049063e-02 2.425287693270825008e-05
-4.650000000000000000e+01 -2.850030000000000285e+00 4.327399999999999997e-02 2.271217442268122939e-05 -2.849504860580617471e+00 4.667874857541529782e-02 2.449854878802262901e-05
-4.639999999999999858e+01 -2.851186999999999916e+00 4.369599999999999873e-02 2.304032503485876546e-05 -2.850588461639418814e+00 4.693647519088318953e-02 2.474830078277943501e-05
-4.629999999999999716e+01 -2.852349999999999941e+00 4.411999999999999950e-02 2.337235496026227627e-05 -2.851681299015872639e+00 4.719821547415317675e-02 2.500225125911212747e-05
-4.620000000000000284e+01 -2.853518000000000221e+00 4.454999999999999932e-02 2.371043587582808126e-05 -2.852783448977753711e+00 4.746410323801314446e-02 2.526052243978873547e-05
-4.610000000000000142e+01 -2.854689000000000032e+00 4.498100000000000015e-02 2.405196631950322627e-05 -2.853894985348322866e+00 4.773427589570654328e-02 2.552324049384322309e-05
-4.600000000000000000e+01 -2.855865999999999794e+00 4.542100000000000304e-02 2.440128502819443552e-05 -2.855015979280343785e+00 4.800887442442625802e-02 2.579053559626252323e-05
-4.589999999999999858e+01 -2.857041999999999859e+00 4.586099999999999899e-02 2.475362507403141958e-05 -2.856146499023918928e+00 4.828804331447089648e-02 2.606254198096504682e-05
-4.579999999999999716e+01 -2.858235000000000081e+00 4.630700000000000094e-02 2.511229238555960408e-05 -2.857286609688777457e+00 4.857193050303078991e-02 2.633939798627478498e-05
-4.570000000000000284e+01 -2.859418999999999933e+00 4.677699999999999914e-02 2.548714228137416733e-05 -2.858436373001784325e+00 4.886068729156743673e-02 2.662124609206538425e-05
-4.560000000000000142e+01 -2.860587999999999909e+00 4.723100000000000215e-02 2.585648733066202835e-05 -2.859595847060545815e+00 4.915446824575062795e-02 2.690823294771964714e-05
-4.550000000000000000e+01 -2.861784000000000106e+00 4.767199999999999910e-02 2.622193755579731593e-05 -2.860765086084084530e+00 4.945343107694089024e-02 2.720050939003318277e-05
-4.539999999999999858e+01 -2.862985000000000113e+00 4.814399999999999930e-02 2.660771580948594902e-05 -2.861944140161735373e+00 4.975773650422010697e-02 2.749823045016895059e-05
-4.529999999999999716e+01 -2.864168000000000269e+00 4.860799999999999843e-02 2.699241482085876613e-05 -2.863133055001471750e+00 5.006754809602254747e-02 2.780155534876579756e-05
-4.520000000000000284e+01 -2.865365999999999858e+00 4.905600000000000238e-02 2.737158401401781950e-05 -2.864331871679071106e+00 5.038303209046181286e-02 2.811064747829755369e-05
-4.510000000000000142e+01 -2.866591000000000111e+00 4.951400000000000245e-02 2.775972368206631219e-05 -2.865540626389631029e+00 5.070435719351849141e-02 2.842567437178744662e-05
-4.500000000000000000e+01 -2.867814000000000085e+00 4.999599999999999878e-02 2.816479939304302241e-05 -2.866759350203074597e+00 5.103169435433659723e-02 2.874680765699860825e-05
-4.489999999999999858e+01 -2.869019999999999904e+00 5.047200000000000297e-02 2.857004048292796286e-05 -2.867988068825463532e+00 5.136521651697108920e-02 2.907422299524612565e-05
-4.479999999999999716e+01 -2.870246999999999993e+00 5.093000000000000305e-02 2.896866138320932591e-05 -2.869226802368012308e+00 5.170509834804854626e-02 2.940810000401536701e-05
-4.470000000000000284e+01 -2.871496999999999744e+00 5.141099999999999837e-02 2.938398892067997417e-05 -2.870475565125880646e+00 5.205151593993515707e-02 2.974862216262053952e-05
-4.460000000000000142e+01 -2.872727000000000253e+00 5.190899999999999681e-02 2.981274627399781716e-05 -2.871734365368922681e+00 5.240464648915799800e-02 3.009597670020048603e-05
-4.450000000000000000e+01 -2.873955000000000037e+00 5.237900000000000195e-02 3.022916954118444113e-05 -2.873003205146670069e+00 5.276466794999877530e-02 3.045035446542653887e-05
-4.439999999999999858e+01 -2.875207000000000068e+00 5.285000000000000114e-02 3.064991932901191474e-05 -2.874282080109978654e+00 5.313175866337035980e-02 3.081194977739032821e-05
-4.429999999999999716e+01 -2.876471000000000000e+00 5.332599999999999840e-02 3.107735855819045005e-05 -2.875570979351796730e+00 5.350609696129665638e-02 3.118096025724695103e-05
-4.420000000000000284e+01 -2.877743999999999858e+00 5.380499999999999866e-02 3.151039530834979688e-05 -2.876869885269657701e+00 5.388786074754398081e-02 3.155758664031208237e-05
-4.410000000000000142e+01 -2.879030999999999896e+00 5.429199999999999998e-02 3.195204753242722147e-05 -2.878178773452495953e+00 5.427722705519979346e-02 3.194203256845269559e-05
-4.400000000000000000e+01 -2.880320000000000213e+00 5.478299999999999836e-02 3.240004309292939997e-05 -2.879497612594440703e+00 5.467437158225824101e-02 3.233450436276662465e-05
-4.389999999999999858e+01 -2.881613999999999898e+00 5.527699999999999975e-02 3.285387049602372575e-05 -2.880826364438289211e+00 5.507946820654899267e-02 3.273521077671885708e-05
-4.379999999999999716e+01 -2.882918000000000092e+00 5.576400000000000107e-02 3.330763547241561296e-05 -2.882164983751251075e+00 5.549268848163612516e-02 3.314436273008828195e-05
-4.370000000000000284e+01 -2.884236999999999718e+00 5.625200000000000339e-02 3.376613124358581147e-05 -2.883513418335615253e+00 5.591420111561682532e-02 3.356217302428255226e-05
-4.360000000000000142e+01 -2.885568000000000133e+00 5.673600000000000171e-02 3.422639118726141736e-05 -2.884871609076824939e+00 5.634417143505390801e-02 3.398885603979104856e-05
-4.350000000000000000e+01 -2.886929000000000300e+00 5.721600000000000297e-02 3.468845603798933753e-05 -2.886239490031359267e+00 5.678276083659115209e-02 3.442462741677442635e-05
-4.339999999999999858e+01 -2.888320999999999916e+00 5.772100000000000147e-02 3.517000898223538976e-05 -2.887616988556678255e+00 5.723012622910928632e-02 3.486970372002433187e-05
-4.329999999999999716e+01 -2.889706000000000330e+00 5.825000000000000316e-02 3.567064867405532274e-05 -2.889004025485266247e+00 5.768641946958636552e-02 3.532430208976972613e-05
-4.320000000000000284e+01 -2.891092999999999691e+00 5.877500000000000085e-02 3.617342826627984169e-05 -2.890400515344593302e+00 5.815178679612432316e-02 3.578863988005537869e-05
-4.310000000000000142e+01 -2.892490000000000006e+00 5.927899999999999836e-02 3.666786025122075539e-05 -2.891806366624535052e+00 5.862636826188097339e-02 3.626293428666431585e-05
-4.300000000000000000e+01 -2.893950999999999940e+00 5.977199999999999874e-02 3.716011616776192315e-05 -2.893221482093474961e+00 5.911029717391370897e-02 3.674740196680693232e-05
-4.289999999999999858e+01 -2.895472999999999963e+00 6.033600000000000074e-02 3.770138002888925454e-05 -2.894645759163965160e+00 5.960369954116962604e-02 3.724225865303667214e-05
-4.279999999999999716e+01 -2.896945999999999799e+00 6.096300000000000330e-02 3.828715046914074274e-05 -2.896079090308429027e+00 6.010669353606490350e-02 3.774771876408545055e-05
-4.270000000000000284e+01 -2.898407999999999873e+00 6.156500000000000167e-02 3.886260940904539093e-05 -2.897521363524961924e+00 6.061938897426246559e-02 3.826399501553011655e-05
-4.260000000000000142e+01 -2.899896000000000029e+00 6.216700000000000004e-02 3.944351011179257057e-05 -2.898972462852841936e+00 6.114188681737568742e-02 3.879129803339618853e-05
-4.250000000000000000e+01 -2.901422000000000168e+00 6.280700000000000172e-02 4.005417362622511169e-05 -2.900432268936867342e+00 6.167427870340906615e-02 3.932983597398577766e-05
